1317810350,108073646,1707931017088,是芙卡洛斯啦,02-15,浙江,永世领唱，不休独舞，神爱世人，芙门永存！,10
1317685944,108216864,1707925694104,虎扑JR1753310016,02-14,浙江,芙芙y y d s,10
1317768287,108215807,1707924869334,生老病死_命运无常,02-14,河北,以凡人之心担神明之责，而你，我的朋友，在那一刻便是真正的神明,10
1317674874,108216154,1707924387550,虎扑JR1038234871,02-14,湖南,我芙伟大，无须多言,10
1317621969,108184425,1707923929445,虎扑JR1868023448,02-14,河北,满分,10
1317422130,107982754,1707916441037,虎扑JR0745334264,02-14,江西,无愧【神】之名,10
1317557685,108212277,1707916386159,虎扑JR1795685271,02-14,河南,芙芙我爱你😍,10
1317366146,108210218,1707911171133,虎扑JR1711367070,02-14,河南,我的芙芙啊,10
1317397317,108069277,1707910592299,虎扑JR0836318998,02-14,河南,6,10
1317310085,108069277,1707910584166,虎扑JR0836318998,02-14,河南,厨胡桃和花火的集合一下[你再骂],10
1317450099,108209475,1707909238236,SO嘎斯内,02-14,山东,原神塑造最成功的角色,10
1317303732,108209236,1707908948239,云散_yun,02-14,河南,你把枫丹众人放在哪儿了？,2
1317426418,79675922,1707905334451,虎扑JR1269746516,02-14,江苏,芙门,10
1317183326,108207478,1707904658768,虎扑JR1314994930,02-14,湖南,芙门！,10
1316855110,108201982,1707894041760,妤子爱,02-14,山东,芙芙酱,10
1316896772,108200364,1707887782861,虎扑JR1296113553,02-14,,芙芙,10
1316896594,91306922,1707887646126,虎扑JR0935693946,02-14,四川,玩到现在最喜欢的角色,10
1316559166,108199822,1707886667645,漂亮的花该送给对的人,02-14,广东,闲话终日有，不听自然无,10
1316787970,108199762,1707885930515,虎扑JR0938889940,02-14,福建,在芙厨眼里你就是真正的水神,10
1316602826,104321082,1707883210581,虎扑JR0403642291,02-14,河北,我芙伟大,10
1316471691,107428019,1707879901311,虎扑JR0466731980,02-14,江苏,,10
1316523959,108196671,1707878442779,虎扑JR0194755729,02-14,广东,真神，以凡人之躯抵抗500年磨损,10
1316230973,108195885,1707876527634,虎扑JR0333900101,02-14,辽宁,老婆,10
1316227206,108194166,1707865024512,虎扑JR0278890734,02-14,宁夏,最爱！,10
1316055335,108192383,1707846945081,虎扑JR1401641783,02-14,,真神，有人性的脆弱，有神性的博爱无私，比前面四个国家的神靠谱多了，一个失踪神，一个假死神，一个私宅神，一个被架空权利神,10
1316148957,108192085,1707844772349,虎扑JR0912803277,02-14,广西,最喜欢的角色之一,10
